id;name;url;nodes
61866;Коллекционирование;https://www.wildberries.by/catalog?category=61866;creativity3
9082;Настольные игры;https://www.wildberries.by/catalog?category=9082;creativity3
15991;Профессиональные музыкальные инструменты;https://www.wildberries.by/catalog?category=15991;creativity3
130585;Аксессуары;https://www.wildberries.by/catalog?category=130585;creativity13
130586;Бисер и бусины;https://www.wildberries.by/catalog?category=130586;creativity13
130587;Булавки;https://www.wildberries.by/catalog?category=130587;creativity13
130588;Бумага;https://www.wildberries.by/catalog?category=130588;creativity13
130589;Выкройки;https://www.wildberries.by/catalog?category=130589;creativity13
130590;Декор;https://www.wildberries.by/catalog?category=130590;creativity13
130591;Заготовки для поделок;https://www.wildberries.by/catalog?category=130591;creativity13
130592;Заплатки;https://www.wildberries.by/catalog?category=130592;creativity13
130815;Красители и жидкости;https://www.wildberries.by/catalog?category=130815;creativity14
130593;Кожа;https://www.wildberries.by/catalog?category=130593;creativity13
130594;Ленты и шнуры;https://www.wildberries.by/catalog?category=130594;creativity13
130595;Наборы ниток и катушек;https://www.wildberries.by/catalog?category=130595;creativity13
130596;Основы для вышивания;https://www.wildberries.by/catalog?category=130596;creativity14
130597;Проволока;https://www.wildberries.by/catalog?category=130597;creativity14
130598;Пряжа;https://www.wildberries.by/catalog?category=130598;creativity14
130599;Пуговицы;https://www.wildberries.by/catalog?category=130599;creativity14
130600;Резинки;https://www.wildberries.by/catalog?category=130600;creativity14
130601;Ткани;https://www.wildberries.by/catalog?category=130601;creativity14
130602;Фурнитура;https://www.wildberries.by/catalog?category=130602;creativity14
61602;Аппликация;https://www.wildberries.by/catalog?category=61602;creativity19
61609;Бисероплетение;https://www.wildberries.by/catalog?category=61609;creativity19
61708;Валяние;https://www.wildberries.by/catalog?category=61708;creativity19
61613;Выжигание;https://www.wildberries.by/catalog?category=61613;creativity6
61616;Вышивание;https://www.wildberries.by/catalog?category=61616;creativity6
61623;Вязание;https://www.wildberries.by/catalog?category=61623;creativity6
61736;Гравюра;https://www.wildberries.by/catalog?category=61736;creativity7
61643;Декупаж;https://www.wildberries.by/catalog?category=61643;creativity7
61699;Изготовление аксессуаров для дома;https://www.wildberries.by/catalog?category=61699;creativity7
61687;Изготовление кукол и игрушек;https://www.wildberries.by/catalog?category=61687;creativity15
61719;Изготовление свечей;https://www.wildberries.by/catalog?category=61719;creativity15
61696;Изготовление украшений;https://www.wildberries.by/catalog?category=61696;creativity15
61601;Инструменты для рукоделия;https://www.wildberries.by/catalog?category=61601;creativity20
61723;Квиллинг;https://www.wildberries.by/catalog?category=61723;creativity20
130816;Кожевенное дело;https://www.wildberries.by/catalog?category=130816;creativity20
61731;Макраме;https://www.wildberries.by/catalog?category=61731;creativity20
61639;Мозайка;https://www.wildberries.by/catalog?category=61639;creativity20
61716;Мыловарение;https://www.wildberries.by/catalog?category=61716;creativity20
61598;Наборы для творчества;https://www.wildberries.by/catalog?category=61598;creativity10
61712;Оригами;https://www.wildberries.by/catalog?category=61712;creativity16
61681;Пэчворк;https://www.wildberries.by/catalog?category=61681;creativity16
130695;Рисование и лепка;https://www.wildberries.by/catalog?category=130695;creativity17
61649;Скрапбукинг;https://www.wildberries.by/catalog?category=61649;creativity18
61597;Чехлы и органайзеры;https://www.wildberries.by/catalog?category=61597;creativity18
61657;Шитье;https://www.wildberries.by/catalog?category=61657;creativity18
130726;Швейное оборудование и аксессуары;https://www.wildberries.by/catalog?category=130726;appliances2
10408;Атрибутика;https://www.wildberries.by/catalog?category=10408;creativity1
63092;Воздушные шарики и аксессуары;https://www.wildberries.by/catalog?category=63092;creativity1
63088;Карнавальные товары;https://www.wildberries.by/catalog?category=63088;creativity1
13327;Наборы для праздника;https://www.wildberries.by/catalog?category=13327;creativity1
13333;Открытки;https://www.wildberries.by/catalog?category=13333;creativity2
13334;Подарочная упаковка;https://www.wildberries.by/catalog?category=13334;creativity2
63090;Сервировка стола;https://www.wildberries.by/catalog?category=63090;creativity2
63089;Украшения и декорации;https://www.wildberries.by/catalog?category=63089;creativity3
62826;Зеркала;https://www.wildberries.by/catalog?category=62826;interior3
8459;Коврики;https://www.wildberries.by/catalog?category=8459;interior3
10027;Кронштейны;https://www.wildberries.by/catalog?category=10027;housecraft6
130193;Абажуры;https://www.wildberries.by/catalog?category=130193;housecraft6
130194;Бра;https://www.wildberries.by/catalog?category=130194;housecraft6
130483;Комплектующие для светильников;https://www.wildberries.by/catalog?category=130483;housecraft6
130195;Лампочки;https://www.wildberries.by/catalog?category=130195;housecraft6
130523;Лампы для бытовой техники;https://www.wildberries.by/catalog?category=130523;housecraft6
130207;Лифты для люстр;https://www.wildberries.by/catalog?category=130207;housecraft6
130200;Люстры;https://www.wildberries.by/catalog?category=130200;housecraft6
130210;Ночники;https://www.wildberries.by/catalog?category=130210;housecraft_bigroot2
130201;Прожекторы;https://www.wildberries.by/catalog?category=130201;housecraft_bigroot2
130202;Светильники;https://www.wildberries.by/catalog?category=130202;housecraft7
130522;Светильники переносные;https://www.wildberries.by/catalog?category=130522;housecraft6
130204;Светильники уличные;https://www.wildberries.by/catalog?category=130204;housecraft_bigroot2
130208;Светодиоды;https://www.wildberries.by/catalog?category=130208;housecraft_bigroot2
130205;Светодиодные ленты;https://www.wildberries.by/catalog?category=130205;housecraft_bigroot2
130209;Споты;https://www.wildberries.by/catalog?category=130209;housecraft_bigroot2
130211;Торшеры;https://www.wildberries.by/catalog?category=130211;housecraft_bigroot2
130212;Фитолампы для растений;https://www.wildberries.by/catalog?category=130212;garden10
130215;Фонарики бытовые;https://www.wildberries.by/catalog?category=130215;housecraft_bigroot2
128549;Для курения;https://www.wildberries.by/catalog?category=128549;housecraft12
9203;Отдых на природе;https://www.wildberries.by/catalog?category=9203;housecraft_bigroot1
9204;Мангалы и коптильни;https://www.wildberries.by/catalog?category=9204;housecraft_bigroot1
9206;Мебель и текстиль;https://www.wildberries.by/catalog?category=9206;housecraft_bigroot1
9205;Посуда;https://www.wildberries.by/catalog?category=9205;housecraft_bigroot1
9207;Развлечения;https://www.wildberries.by/catalog?category=9207;housecraft_bigroot1
10395;Репелленты;https://www.wildberries.by/catalog?category=10395;housecraft_bigroot1
9183;Парфюмерия для дома;https://www.wildberries.by/catalog?category=9183;interior3
60590;Прихожая;https://www.wildberries.by/catalog?category=60590;hallway1
60591;Зеркала интерьерные;https://www.wildberries.by/catalog?category=60591;hallway1
12784;Коврики придверные;https://www.wildberries.by/catalog?category=12784;hallway1
60594;Освещение;https://www.wildberries.by/catalog?category=60594;hallway1
60592;Мебель;https://www.wildberries.by/catalog?category=60592;hallway1
8394;Хранение вещей;https://www.wildberries.by/catalog?category=8394;hallway1
7395;Религия, эзотерика;https://www.wildberries.by/catalog?category=7395;religion
17135;Сувенирная продукция;https://www.wildberries.by/catalog?category=17135;interior4
9726;Аксессуары;https://www.wildberries.by/catalog?category=9726;housecraft8
9683;Бумага и пластик;https://www.wildberries.by/catalog?category=9683;housecraft8
9695;Ванная и туалет;https://www.wildberries.by/catalog?category=9695;housecraft8
9734;Освежители и аксессуары;https://www.wildberries.by/catalog?category=9734;housecraft8
9735;Чистящие средства;https://www.wildberries.by/catalog?category=9735;housecraft8
9725;Глажка;https://www.wildberries.by/catalog?category=9725;housecraft8
9694;Кухня;https://www.wildberries.by/catalog?category=9694;housecraft8
9733;Аксессуары;https://www.wildberries.by/catalog?category=9733;housecraft8
9731;Против накипи;https://www.wildberries.by/catalog?category=9731;housecraft8
9727;Чистящие средства;https://www.wildberries.by/catalog?category=9727;housecraft8
128301;Средства для посуды, продуктов;https://www.wildberries.by/catalog?category=128301;housecraft8
9696;Против насекомых и грызунов;https://www.wildberries.by/catalog?category=9696;housecraft9
9693;Стирка;https://www.wildberries.by/catalog?category=9693;housecraft9
9692;Товары для уборки;https://www.wildberries.by/catalog?category=9692;housecraft8
9715;Для мебели;https://www.wildberries.by/catalog?category=9715;housecraft8
9713;Для очистки труб;https://www.wildberries.by/catalog?category=9713;housecraft8
13149;Ведра хозяйственные;https://www.wildberries.by/catalog?category=13149;housecraft8
128302;Губки;https://www.wildberries.by/catalog?category=128302;housecraft8
63064;Мытье окон;https://www.wildberries.by/catalog?category=63064;housecraft8
13152;Насадки для швабр;https://www.wildberries.by/catalog?category=13152;housecraft8
9716;Освежители воздуха;https://www.wildberries.by/catalog?category=9716;housecraft8
13154;Перчатки хозяйственные;https://www.wildberries.by/catalog?category=13154;housecraft8
13156;Салфетки для уборки;https://www.wildberries.by/catalog?category=13156;housecraft8
13157;Совки;https://www.wildberries.by/catalog?category=13157;housecraft8
9704;Чистящие средства;https://www.wildberries.by/catalog?category=9704;housecraft8
13158;Швабры;https://www.wildberries.by/catalog?category=13158;housecraft8
13161;Щетки для уборки;https://www.wildberries.by/catalog?category=13161;housecraft8
9722;Уход за одеждой;https://www.wildberries.by/catalog?category=9722;housecraft9
9697;Уход за техникой;https://www.wildberries.by/catalog?category=9697;housecraft9
9723;Щетки и ролики;https://www.wildberries.by/catalog?category=9723;housecraft9
62506;Хранение вещей;https://www.wildberries.by/catalog?category=62506;housecraft12
128304;Вакуумные пакеты, насосы;https://www.wildberries.by/catalog?category=128304;housecraft12
62508;Вешалки;https://www.wildberries.by/catalog?category=62508;housecraft12
23896;Держатели для медалей;https://www.wildberries.by/catalog?category=23896;housecraft12
23897;Держатели для украшений;https://www.wildberries.by/catalog?category=23897;housecraft12
23900;Ключницы настенные;https://www.wildberries.by/catalog?category=23900;housecraft12
62516;Коробки, корзинки, кейсы;https://www.wildberries.by/catalog?category=62516;housecraft12
62523;Крючки;https://www.wildberries.by/catalog?category=62523;housecraft12
23906;Магнитные держатели;https://www.wildberries.by/catalog?category=23906;housecraft12
128303;Мешки;https://www.wildberries.by/catalog?category=128303;housecraft12
62514;Органайзеры;https://www.wildberries.by/catalog?category=62514;housecraft12
63075;Подставки;https://www.wildberries.by/catalog?category=63075;housecraft12
23915;Системы хранения;https://www.wildberries.by/catalog?category=23915;housecraft12
23917;Чехлы для одежды;https://www.wildberries.by/catalog?category=23917;housecraft12
130672;Упаковочная пленка;https://www.wildberries.by/catalog?category=130672;hallway1
304;Шкатулки;https://www.wildberries.by/catalog?category=304;housecraft12
295;Цветы, вазы и кашпо;https://www.wildberries.by/catalog?category=295;interior4
12838;Вазы;https://www.wildberries.by/catalog?category=12838;interior4
130656;Горшки для растений;https://www.wildberries.by/catalog?category=130656;interior4
12841;Искусственные растения;https://www.wildberries.by/catalog?category=12841;interior4
12842;Кашпо;https://www.wildberries.by/catalog?category=12842;interior4
12844;Цветы стабилизированные;https://www.wildberries.by/catalog?category=12844;interior4
130831;Аксессуары;https://www.wildberries.by/catalog?category=130831;housecraft10
130836;Жалюзи;https://www.wildberries.by/catalog?category=130836;housecraft11
130835;Карнизы;https://www.wildberries.by/catalog?category=130835;housecraft11
130837;Римские и рулонные шторы;https://www.wildberries.by/catalog?category=130837;housecraft11
130832;Тюли и гардины;https://www.wildberries.by/catalog?category=130832;housecraft10
130833;Фотошторы;https://www.wildberries.by/catalog?category=130833;housecraft10
130834;Шторы и портьеры;https://www.wildberries.by/catalog?category=130834;housecraft11
4872;Аксессуары;https://www.wildberries.by/catalog?category=4872;beauty7
63002;Для бритья и удаления волос;https://www.wildberries.by/catalog?category=63002;beauty7
63003;Для ванны и душа;https://www.wildberries.by/catalog?category=63003;beauty7
62998;Для макияжа;https://www.wildberries.by/catalog?category=62998;beauty7
62999;Для маникюра и педикюра;https://www.wildberries.by/catalog?category=62999;beauty7
63005;Для солярия и косметических процедур;https://www.wildberries.by/catalog?category=63005;beauty7
8987;Косметические принадлежности;https://www.wildberries.by/catalog?category=8987;beauty7
16664;Материалы для наращивания ресниц;https://www.wildberries.by/catalog?category=16664;beauty7
62997;Материалы для тату-салонов;https://www.wildberries.by/catalog?category=62997;beauty7
63001;Органайзеры и флаконы;https://www.wildberries.by/catalog?category=63001;beauty7
63004;Расчески и бигуди;https://www.wildberries.by/catalog?category=63004;beauty7
8989;Для роста волос;https://www.wildberries.by/catalog?category=8989;beauty26
59872;Наращивание волос;https://www.wildberries.by/catalog?category=59872;beauty26
8965;Окрашивание волос и химическая завивка;https://www.wildberries.by/catalog?category=8965;beauty26
8963;Стайлинг;https://www.wildberries.by/catalog?category=8963;beauty26
8962;Уход за волосами;https://www.wildberries.by/catalog?category=8962;beauty26
8964;Шампуни и кондиционеры;https://www.wildberries.by/catalog?category=8964;beauty26
8727;Аптечная косметика;https://www.wildberries.by/catalog?category=8727;beauty27
9454;Детская декоративная косметика;https://www.wildberries.by/catalog?category=9454;beauty1
8988;Для загара;https://www.wildberries.by/catalog?category=8988;beauty9
6837;Для мам и малышей;https://www.wildberries.by/catalog?category=6837;beauty9
60751;Израильская косметика;https://www.wildberries.by/catalog?category=60751;beauty1
60506;Инструменты для парикмахеров;https://www.wildberries.by/catalog?category=60506;beauty10
60644;Инструменты и принадлежности;https://www.wildberries.by/catalog?category=60644;beauty10
60645;Косметика;https://www.wildberries.by/catalog?category=60645;beauty10
60646;Машинки и фены;https://www.wildberries.by/catalog?category=60646;beauty10
58992;Расчески парикмахерские;https://www.wildberries.by/catalog?category=58992;beauty10
58217;Корейские бренды;https://www.wildberries.by/catalog?category=58217;beauty25
59744;Косметические аппараты и аксессуары;https://www.wildberries.by/catalog?category=59744;appliances1
130876;Крымская косметика;https://www.wildberries.by/catalog?category=130876;beauty25
8924;Макияж;https://www.wildberries.by/catalog?category=8924;beauty13
8938;Брови;https://www.wildberries.by/catalog?category=8938;beauty25
8935;Глаза;https://www.wildberries.by/catalog?category=8935;beauty25
8944;Губы;https://www.wildberries.by/catalog?category=8944;beauty12
8925;Лицо;https://www.wildberries.by/catalog?category=8925;beauty12
8999;Мужская линия;https://www.wildberries.by/catalog?category=8999;beauty14
23968;Для волос;https://www.wildberries.by/catalog?category=23968;beauty12
9645;Для бороды и усов;https://www.wildberries.by/catalog?category=9645;beauty15
8998;Для бритья;https://www.wildberries.by/catalog?category=8998;beauty15
23969;Уход за лицом и телом;https://www.wildberries.by/catalog?category=23969;beauty15
130482;Наборы для ухода;https://www.wildberries.by/catalog?category=130482;beauty2
8951;Ногти;https://www.wildberries.by/catalog?category=8951;beauty18
8957;Аксессуары;https://www.wildberries.by/catalog?category=8957;beauty7
63008;Гель-лаки;https://www.wildberries.by/catalog?category=63008;beauty16
61958;Дезинфекция и антисептика;https://www.wildberries.by/catalog?category=61958;beauty16
8955;Для снятия лака;https://www.wildberries.by/catalog?category=8955;beauty16
8953;Лаки;https://www.wildberries.by/catalog?category=8953;beauty16
8958;Наборы;https://www.wildberries.by/catalog?category=8958;beauty16
8956;Накладные ногти и декор;https://www.wildberries.by/catalog?category=8956;beauty16
8954;Уход за ногтями;https://www.wildberries.by/catalog?category=8954;beauty17
10012;Органическая косметика;https://www.wildberries.by/catalog?category=10012;beauty16
9232;Детские ароматы;https://www.wildberries.by/catalog?category=9232;beauty3
130965;Амбровые;https://www.wildberries.by/catalog?category=130965;beauty29
130966;Восточные;https://www.wildberries.by/catalog?category=130966;beauty29
130967;Древесные;https://www.wildberries.by/catalog?category=130967;beauty30
130968;Зеленые;https://www.wildberries.by/catalog?category=130968;beauty30
130969;Кожаные;https://www.wildberries.by/catalog?category=130969;beauty31
130970;Пудровые;https://www.wildberries.by/catalog?category=130970;beauty31
130971;Фруктовые;https://www.wildberries.by/catalog?category=130971;beauty31
130974;Фужерные;https://www.wildberries.by/catalog?category=130974;beauty32
130975;Цветочные;https://www.wildberries.by/catalog?category=130975;beauty33
130976;Цитрусовые;https://www.wildberries.by/catalog?category=130976;beauty34
130977;Шипровые;https://www.wildberries.by/catalog?category=130977;beauty34
130978;Прочие;https://www.wildberries.by/catalog?category=130978;beauty34
9001;Мужские ароматы;https://www.wildberries.by/catalog?category=9001;beauty3
130972;Ароматы унисекс;https://www.wildberries.by/catalog?category=130972;beauty35
130973;Парфюмерные наборы;https://www.wildberries.by/catalog?category=130973;beauty35
59860;Подарочные наборы;https://www.wildberries.by/catalog?category=59860;beauty2
7036;Профессиональная косметика;https://www.wildberries.by/catalog?category=7036;beauty2
8997;Средства личной гигиены;https://www.wildberries.by/catalog?category=8997;beauty2
8996;Гигиена полости рта;https://www.wildberries.by/catalog?category=8996;beauty2
8990;Борьба с несовершенствами;https://www.wildberries.by/catalog?category=8990;beauty19
8971;Дезодоранты;https://www.wildberries.by/catalog?category=8971;beauty20
8968;Для ванны и душа;https://www.wildberries.by/catalog?category=8968;beauty20
62355;Интимная гигиена;https://www.wildberries.by/catalog?category=62355;beauty20
8973;Удаление волос;https://www.wildberries.by/catalog?category=8973;beauty21
8985;Уход для глаз и бровей;https://www.wildberries.by/catalog?category=8985;beauty21
8986;Уход для губ;https://www.wildberries.by/catalog?category=8986;beauty23
8976;Уход за лицом;https://www.wildberries.by/catalog?category=8976;beauty22
8975;Уход за ногами;https://www.wildberries.by/catalog?category=8975;beauty23
8974;Уход за руками;https://www.wildberries.by/catalog?category=8974;beauty24
8972;Уход за телом;https://www.wildberries.by/catalog?category=8972;beauty24
9965;Аксессуары для волос;https://www.wildberries.by/catalog?category=9965;head_accessories1
9990;Аксессуары для одежды;https://www.wildberries.by/catalog?category=9990;clothes_accessories2
130484;Аксессуары для бижутерии;https://www.wildberries.by/catalog?category=130484;bijouterie1
130485;Браслеты;https://www.wildberries.by/catalog?category=130485;bijouterie1
130486;Брелоки;https://www.wildberries.by/catalog?category=130486;bijouterie2
130487;Броши;https://www.wildberries.by/catalog?category=130487;bijouterie1
130488;Булавки для воротника;https://www.wildberries.by/catalog?category=130488;bijouterie1
130489;Бусы;https://www.wildberries.by/catalog?category=130489;bijouterie1
130490;Бутоньерки;https://www.wildberries.by/catalog?category=130490;bijouterie1
130491;Зажимы;https://www.wildberries.by/catalog?category=130491;bijouterie1
130492;Запонки;https://www.wildberries.by/catalog?category=130492;bijouterie1
130493;Значки;https://www.wildberries.by/catalog?category=130493;bijouterie3
130494;Колье;https://www.wildberries.by/catalog?category=130494;bijouterie1
130495;Кольца;https://www.wildberries.by/catalog?category=130495;bijouterie3
130964;Комплекты;https://www.wildberries.by/catalog?category=130964;bijouterie3
130496;Пирсинг;https://www.wildberries.by/catalog?category=130496;bijouterie3
130497;Подвески;https://www.wildberries.by/catalog?category=130497;bijouterie4
130498;Серьги;https://www.wildberries.by/catalog?category=130498;bijouterie4
130499;Цепочки;https://www.wildberries.by/catalog?category=130499;bijouterie4
130500;Четки;https://www.wildberries.by/catalog?category=130500;bijouterie4
130501;Чокеры;https://www.wildberries.by/catalog?category=130501;bijouterie4
130502;Шармы;https://www.wildberries.by/catalog?category=130502;bijouterie4
10023;Веера;https://www.wildberries.by/catalog?category=10023;hand_accessories2
9980;Галстуки и бабочки;https://www.wildberries.by/catalog?category=9980;clothes_accessories2
9967;Головные уборы;https://www.wildberries.by/catalog?category=9967;head_accessories3
9979;Зеркальца;https://www.wildberries.by/catalog?category=9979;hand_accessories2
9974;Зонты;https://www.wildberries.by/catalog?category=9974;hand_accessories2
9973;Кошельки и кредитницы;https://www.wildberries.by/catalog?category=9973;hand_accessories1
9982;Маски для сна;https://www.wildberries.by/catalog?category=9982;head_accessories1
9978;Носовые платки;https://www.wildberries.by/catalog?category=9978;hand_accessories1
9972;Очки и футляры;https://www.wildberries.by/catalog?category=9972;clothes_accessories1
9988;Аксессуары для очков;https://www.wildberries.by/catalog?category=9988;clothes_accessories1
9987;Оправы и линзы;https://www.wildberries.by/catalog?category=9987;clothes_accessories1
58328;Очки для компьютера;https://www.wildberries.by/catalog?category=58328;clothes_accessories1
58327;Очки корригирующие;https://www.wildberries.by/catalog?category=58327;clothes_accessories1
9986;Солнцезащитные очки;https://www.wildberries.by/catalog?category=9986;clothes_accessories1
9977;Перчатки и варежки;https://www.wildberries.by/catalog?category=9977;hand_accessories1
9971;Платки и шарфы;https://www.wildberries.by/catalog?category=9971;clothes_accessories3
128331;Религиозные;https://www.wildberries.by/catalog?category=128331;clothes_accessories2
128332;Ислам;https://www.wildberries.by/catalog?category=128332;clothes_accessories2
128333;Православие;https://www.wildberries.by/catalog?category=128333;clothes_accessories2
9970;Ремни и пояса;https://www.wildberries.by/catalog?category=9970;clothes_accessories3
16146;Аксессуары для сумок;https://www.wildberries.by/catalog?category=16146;bags1
8820;Клатчи;https://www.wildberries.by/catalog?category=8820;bags1
9998;Косметички;https://www.wildberries.by/catalog?category=9998;bags3
10000;Папки-сумки;https://www.wildberries.by/catalog?category=10000;bags1
10001;Портфели;https://www.wildberries.by/catalog?category=10001;bags3
62908;Рюкзаки;https://www.wildberries.by/catalog?category=62908;bags1
10006;Сумки;https://www.wildberries.by/catalog?category=10006;bags2
8828;Для ноутбука;https://www.wildberries.by/catalog?category=8828;bags3
10294;Сумки хозяйственные;https://www.wildberries.by/catalog?category=10294;bags3
10003;Сумки-тележки;https://www.wildberries.by/catalog?category=10003;bags3
9976;Часы и ремешки;https://www.wildberries.by/catalog?category=9976;hand_accessories2
62903;Чемоданы и защита багажа;https://www.wildberries.by/catalog?category=62903;bags1
9835;Автоэлектроника и навигация;https://www.wildberries.by/catalog?category=9835;electronic14
9468;Гарнитуры и наушники;https://www.wildberries.by/catalog?category=9468;electronic14
58513;Детская электроника;https://www.wildberries.by/catalog?category=58513;electronic36
15693;Игровые консоли и игры;https://www.wildberries.by/catalog?category=15693;electronic36
130772;Игровые консоли;https://www.wildberries.by/catalog?category=130772;electronic36
61808;Аксессуары для геймпадов;https://www.wildberries.by/catalog?category=61808;electronic36
9509;Аксессуары для консолей;https://www.wildberries.by/catalog?category=9509;electronic36
15692;Геймпады;https://www.wildberries.by/catalog?category=15692;electronic36
10491;Игры;https://www.wildberries.by/catalog?category=10491;electronic36
59132;Кабели и зарядные устройства;https://www.wildberries.by/catalog?category=59132;electronic14
128516;Музыка и видео;https://www.wildberries.by/catalog?category=128516;books3
9491;Ноутбуки и компьютеры;https://www.wildberries.by/catalog?category=9491;electronic18
9963;Компьютеры и моноблоки;https://www.wildberries.by/catalog?category=9963;electronic15
60805;Внешние накопители информации;https://www.wildberries.by/catalog?category=60805;electronic15
60807;Комплектующие для ПК;https://www.wildberries.by/catalog?category=60807;electronic15
9493;Аксессуары для ноутбуков;https://www.wildberries.by/catalog?category=9493;electronic16
9494;Периферийные аксессуары;https://www.wildberries.by/catalog?category=9494;electronic15
58331;Офисная техника;https://www.wildberries.by/catalog?category=58331;electronic15
128306;ИБП и аксессуары;https://www.wildberries.by/catalog?category=128306;electronic17
128307;Ламинаторы, сканеры, шредеры;https://www.wildberries.by/catalog?category=128307;electronic17
15580;МФУ;https://www.wildberries.by/catalog?category=15580;electronic17
63017;Оборудование для презентаций;https://www.wildberries.by/catalog?category=63017;electronic17
60809;Расходные материалы;https://www.wildberries.by/catalog?category=60809;electronic17
60808;3D-печать;https://www.wildberries.by/catalog?category=60808;electronic17
9497;Развлечения и гаджеты;https://www.wildberries.by/catalog?category=9497;electronic15
9846;Сетевое оборудование;https://www.wildberries.by/catalog?category=9846;electronic14
9746;Системы безопасности;https://www.wildberries.by/catalog?category=9746;electronic17
16292;Системы видеонаблюдения;https://www.wildberries.by/catalog?category=16292;electronic17
60772;Аксессуары для систем видеонаблюдения;https://www.wildberries.by/catalog?category=60772;electronic17
60758;Замки и домофоны;https://www.wildberries.by/catalog?category=60758;electronic17
60763;Сигнализация;https://www.wildberries.by/catalog?category=60763;electronic17
60775;Датчики и сенсоры;https://www.wildberries.by/catalog?category=60775;electronic17
63080;Аксессуары для планшетов;https://www.wildberries.by/catalog?category=63080;electronic22
128550;Аксессуары для смартфонов;https://www.wildberries.by/catalog?category=128550;electronic20
9473;Аксессуары для съемки;https://www.wildberries.by/catalog?category=9473;electronic20
59131;Гарнитуры и наушники;https://www.wildberries.by/catalog?category=59131;electronic14
9476;Держатели;https://www.wildberries.by/catalog?category=9476;electronic20
128487;Запчасти для устройств;https://www.wildberries.by/catalog?category=128487;electronic20
9477;Планшеты;https://www.wildberries.by/catalog?category=9477;electronic22
9475;Стационарные телефоны;https://www.wildberries.by/catalog?category=9475;electronic22
9465;Стекла защитные;https://www.wildberries.by/catalog?category=9465;electronic22
130692;Пленки защитные;https://www.wildberries.by/catalog?category=130692;electronic21
9927;Стилусы;https://www.wildberries.by/catalog?category=9927;electronic22
130803;iPhone X;https://www.wildberries.by/catalog?category=130803;electronic35
130798;iPhone 11;https://www.wildberries.by/catalog?category=130798;electronic23
130799;iPhone 12;https://www.wildberries.by/catalog?category=130799;electronic35
130800;iPhone 13;https://www.wildberries.by/catalog?category=130800;electronic23
130801;iPhone 14;https://www.wildberries.by/catalog?category=130801;electronic35
130875;iPhone 15;https://www.wildberries.by/catalog?category=130875;electronic35
130802;Прочие;https://www.wildberries.by/catalog?category=130802;electronic23
130804;Серия Mi Note;https://www.wildberries.by/catalog?category=130804;electronic25
130806;Серия Redmi;https://www.wildberries.by/catalog?category=130806;electronic26
130805;Серия Redmi Note;https://www.wildberries.by/catalog?category=130805;electronic25
130808;Серия Т;https://www.wildberries.by/catalog?category=130808;electronic27
130807;Серия MIX;https://www.wildberries.by/catalog?category=130807;electronic27
130809;Прочие;https://www.wildberries.by/catalog?category=130809;electronic27
130821;Серия Galaxy A;https://www.wildberries.by/catalog?category=130821;electronic34
130830;Серия Galaxy Ax0;https://www.wildberries.by/catalog?category=130830;electronic34
130826;Серия Galaxy Ax1;https://www.wildberries.by/catalog?category=130826;electronic33
130827;Серия Galaxy Ax2;https://www.wildberries.by/catalog?category=130827;electronic33
130828;Серия Galaxy Ax3;https://www.wildberries.by/catalog?category=130828;electronic34
130829;Серия Galaxy Ax4;https://www.wildberries.by/catalog?category=130829;electronic34
130822;Серия Galaxy S;https://www.wildberries.by/catalog?category=130822;electronic31
130823;Серия Galaxy Z Flip;https://www.wildberries.by/catalog?category=130823;electronic34
130824;Серия Galaxy Z Fold;https://www.wildberries.by/catalog?category=130824;electronic34
130825;Прочие;https://www.wildberries.by/catalog?category=130825;electronic32
129326;Чехлы для телефонов Huawei;https://www.wildberries.by/catalog?category=129326;electronic10
129327;Чехлы для телефонов Honor;https://www.wildberries.by/catalog?category=129327;electronic11
130811;Чехлы для телефонов Infinix;https://www.wildberries.by/catalog?category=130811;electronic29
129328;Чехлы для телефонов Oppo;https://www.wildberries.by/catalog?category=129328;electronic11
129329;Чехлы для телефонов Philips;https://www.wildberries.by/catalog?category=129329;electronic11
130810;Чехлы для телефонов Realme;https://www.wildberries.by/catalog?category=130810;electronic28
129330;Чехлы для телефонов Sony;https://www.wildberries.by/catalog?category=129330;electronic11
129331;Чехлы для телефонов Nokia;https://www.wildberries.by/catalog?category=129331;electronic11
130812;Чехлы для телефонов TECNO;https://www.wildberries.by/catalog?category=130812;electronic29
129332;Чехлы для прочих телефонов;https://www.wildberries.by/catalog?category=129332;electronic30
129322;Чехлы для аксессуаров;https://www.wildberries.by/catalog?category=129322;electronic11
130693;Шнурки и кольца;https://www.wildberries.by/catalog?category=130693;electronic21
9845;Смарт-часы и браслеты;https://www.wildberries.by/catalog?category=9845;electronic17
130749;Солнечные электростанции и комплектующие;https://www.wildberries.by/catalog?category=130749;electronic17
9834;ТВ, Аудио, Фото, Видео техника;https://www.wildberries.by/catalog?category=9834;electronic13
9856;DVD и медиа-плееры;https://www.wildberries.by/catalog?category=9856;electronic13
5016;Аксессуары для фото и видео техники;https://www.wildberries.by/catalog?category=5016;electronic13
130375;Аккумуляторы для камер;https://www.wildberries.by/catalog?category=130375;electronic13
130401;Вспышки для камер;https://www.wildberries.by/catalog?category=130401;electronic13
130379;Защитные пленки и стекла;https://www.wildberries.by/catalog?category=130379;electronic13
130376;Кабели и зарядные устройства;https://www.wildberries.by/catalog?category=130376;electronic13
